date,time,close,open,high,low,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR,open_denoise,high_denoise,low_denoise,close_denoise
2008-11-10,733722,14744.6299,15033.1797,15147.96,14453.6201,280104.98,-749.724431,93.21880312,904.5303,14675.20808,14597.134559999999,13994.38495,775.96,14400.519919999999,984.1397,7.151923265,0.14570321,67596.08184,85.87,0.38,15046.725000000008,14585.3899,13884.251325000007,14330.686150000007
2008-11-11,733723,14040.9004,14322.9502,14853.8301,13926.71,245377.92,-709.7717901000001,51.81855412,927.1201,14535.15039,14544.159880000001,14138.84599,-303.4697,14331.832040000001,1422.5205,11.27340048,0.09535215400000001,329147.2025,87.04,0.38,13824.167500000005,14554.944850000003,13497.49760000001,13686.000000000007
2008-11-12,733724,13939.0898,14155.2598,14256.0596,13626.3096,207150.0,-678.5029394,21.58594932,629.75,14424.970769999998,14486.53415,14262.54794,-445.25,14151.61796,2923.25,26.53678751,-0.027268939,-8081.460128,87.43,0.38,13824.167500000005,14554.944850000003,13497.49760000001,13686.000000000007
2008-11-13,733725,13221.3496,13068.9297,13373.1104,12943.1104,281372.96,-703.5279533,-46.612655100000005,995.9794,14339.956119999999,14366.04039,14151.69794,-1618.8106,14037.87988,625.0596,4.962251584,-0.053499747,18735.45853,86.9,0.38,13824.167500000005,13561.320350000007,13497.49760000001,13686.000000000007
2008-11-14,733726,13542.6602,13749.5303,13749.5303,13493.8604,218273.92,-689.4854182999999,-32.45884181,528.1807,14247.626119999999,14287.623230000001,14109.096969999999,-247.3798,13897.725980000001,840.5899,6.617739315,-0.055890213,-464740.0515,86.32,0.38,13824.167500000005,13561.320350000007,13497.49760000001,13686.000000000007
2008-11-17,733729,13529.5303,13584.3496,13738.1201,13277.6396,160462.66,-671.6734478999999,-68.63226542,460.4805,14198.882280000002,14215.4239,14027.612990000001,-713.8994,13654.706059999999,-800.3193,-5.584980459,-0.059426398,-247059.5983,86.76,0.38,13441.614750000004,13550.845200000007,12667.332525000009,12889.944825000006
2008-11-18,733730,12915.8896,13298.8799,13363.5703,12676.2803,248900.44,-699.0151971,-157.4662616,853.25,14068.25649,14091.658730000001,13880.767969999999,-1828.7403,13429.7039,-1052.7803,-7.536725454,-0.12966643,-143987.941,87.11,0.38,13441.614750000004,13550.845200000007,12667.332525000009,12889.944825000006
2008-11-19,733731,12815.7998,12827.3701,13179.3301,12738.5303,206079.82,-720.4551818,-136.3550184,440.7998,13913.753369999999,13970.14835,13678.33193,-1225.1006,13205.0459,-1528.5703,-10.65623858,-0.070648105,-371508.8873,87.46,0.38,12499.175300000008,12738.944850000005,12667.332525000009,12889.944825000006
2008-11-20,733732,12298.5596,12170.9805,12298.5596,11976.8799,309610.32,-770.3039016,-172.7243063,838.9199,13771.45567,13810.94943,13529.18389,-1640.5302,13020.4879,-2085.7802,-14.50035406,-0.13654507,30563.007380000003,88.22,0.38,12499.175300000008,12738.944850000005,12667.332525000009,12889.944825000006
2008-11-21,733733,12659.2002,11814.8096,13048.5,11814.8096,310604.32,-771.8117237,-115.42895959999998,1233.6904,13672.558780000001,13701.25902,13370.76094,-562.1494,12843.7959,-2180.96,-14.69633731,-0.14143655800000002,-382.76369689999996,87.65,0.38,12027.14990000001,13054.015150000001,12453.022450000006,12841.297600000009
2008-11-24,733736,12457.9404,12239.4902,12707.2305,12239.4902,176914.72,-780.2524034,-101.0218508,467.7403,13591.933019999999,13582.847730000001,13142.09199,-1084.7198,12629.477920000001,-1332.0996,-9.659867557,-0.112739209,223354.4306,85.867,0.38,12027.14990000001,13054.015150000001,12453.022450000006,12841.297600000009
2008-11-25,733737,12878.5996,13012.0,13090.8799,12767.4404,246629.18,-744.416847,-47.85073747,632.9395,13497.91725,13515.77648,13025.86191,-650.9307,12622.01992,-1364.8301,-9.582173176,-0.076080305,290539.7975,84.77,0.38,13001.17480000001,13054.015150000001,12453.022450000006,12841.297600000009
2008-11-26,733738,13369.4502,12990.3496,13369.4502,12990.3496,239458.72,-668.7010002999999,-8.270549652,490.8506,13433.620330000002,13501.84064,12968.89795,453.5606,12732.75,-1375.1797,-9.326647799,0.011077538999999999,437428.735,85.78,0.38,13001.17480000001,13054.015150000001,12453.022450000006,12841.297600000009
2008-11-27,733739,13552.0596,13901.4502,13930.9102,13332.9297,277607.2,-587.1918121,36.82127978,597.9805,13406.13803,13506.6234,13001.96895,736.2598,12983.45,-488.8408,-3.4815488039999996,0.000693577,629118.7747,85.53,0.38,13650.01000000001,13898.640150000008,13471.814925000004,13738.74730000001
2008-11-28,733740,13888.2402,13550.29,13896.4902,13550.29,215028.12,-489.8218669,76.41510579,346.2002,13411.05149,13542.967859999999,13036.52695,1589.6806,13229.258,-50.8496,-0.364798568,0.025828319,1157376.95,86.55,0.38,13650.01000000001,13898.640150000008,13471.814925000004,13738.74730000001
2008-12-01,733743,14108.8398,13775.2803,14253.6602,13659.4404,204164.36,-390.3551682,114.98197809999999,594.2198,13468.376869999998,13596.860419999999,13094.4579,1449.6396,13559.437880000001,887.4902,6.712553762000001,0.08455338800000001,699086.2918,87.05,0.22,13650.01000000001,13898.640150000008,13471.814925000004,13738.74730000001
2008-12-02,733744,13405.8496,13373.0195,13513.5,13344.5996,196120.76,-364.05591699999997,39.50356323,764.2402,13560.300319999998,13578.668909999999,13143.4539,947.9092,13664.887880000002,-136.8106,-1.010219543,0.044014353,782452.3690000001,86.57,0.22,13650.01000000001,13898.640150000008,13471.814925000004,13738.74730000001
2008-12-03,733745,13588.6602,13598.5996,13778.0498,13573.4297,181138.52,-324.7191233,64.87835417,372.2002,13598.46841,13579.620469999998,13220.739940000001,710.0606,13708.72988,59.1299,0.437043258,0.0949395,239824.6243,86.7,0.22,13869.514875000008,14145.482400000006,13748.302500000007,13997.35010000001
2008-12-04,733746,13509.7803,13857.29,13883.8701,13459.6104,186263.36,-296.49160889999996,60.26849652,424.2597,13629.53418,13572.969019999999,13341.862009999999,140.3301,13700.274019999999,593.8907,4.598140108,0.062960321,15578.209980000001,86.52,0.22,13869.514875000008,14145.482400000006,13748.302500000007,13997.35010000001
2008-12-05,733747,13846.0898,13718.9199,13875.1396,13656.9199,175056.6,-244.16910499999997,79.75157681,365.3593,13610.928030000001,13598.98052,13460.550969999998,294.0302,13691.84394,1030.29,8.039217342,0.100255698,161737.7728,86.82,0.22,13869.514875000008,13560.617150000005,13748.302500000007,13997.35010000001
2008-12-08,733750,15044.8701,14303.25,15044.8701,14303.25,321942.1,-104.76393859999999,174.7111413,1198.7803,13652.32035,13736.684290000001,13719.24394,1156.6299,13879.05,2746.3105,22.33034265,0.143987318,467427.3605,85.51,0.22,13869.514875000008,14730.347650000007,13748.302500000007,13997.35010000001
2008-12-09,733751,14753.2197,15032.3301,15205.3203,14717.4697,244034.44,-17.61503455,155.4042212,487.8506,13668.04533,13833.49719,13906.70595,644.3799,14148.524019999999,2094.0195,16.5414834,0.093794407,452917.4045,85.84,0.22,15199.912600000007,15489.60497500001,14870.107675000008,15175.812475000015
2008-12-10,733752,15577.7402,14946.0,15578.96,14946.0,268420.4,116.63847759999999,177.9383902,825.7403,13713.94535,13999.615569999998,14127.53495,2171.8906,14546.34002,3119.7998,25.04266114,0.130036871,916814.0219,85.45,0.22,15199.912600000007,15489.60497500001,14870.107675000008,15175.812475000015
2008-12-11,733753,15613.9004,15533.6201,15781.0498,15337.7305,247737.86,223.37821409999998,154.4872947,443.3193,13743.704580000001,14153.35698,14333.719030000002,2025.2402,14967.164040000001,2735.3008,21.23911671,0.11052076400000001,689668.8087,83.63,0.22,15199.912600000007,15489.60497500001,14870.107675000008,15175.812475000015
2008-12-12,733754,14758.3896,15287.7002,15393.0898,14479.2305,291632.08,236.21471630000002,72.13548279999999,1134.6699,13780.9488,14210.979140000001,14420.73397,1248.6093,15149.624,1388.9394,10.388904400000001,0.044012240999999994,637158.8807,83.66,0.22,15199.912600000007,15489.60497500001,14870.107675000008,15175.812475000015
2008-12-15,733757,15046.9502,15363.4902,15386.9004,15007.4199,202142.2,266.5989786,81.22905482,628.5108,13811.853430000001,14290.595430000001,14514.54501,1200.8604,15150.040019999999,1494.8906,11.03072628,0.109065331,543193.1347,82.13,0.22,14928.934325000006,15363.444350000007,15001.44581250001,15232.631193750005
2008-12-16,733758,15130.21,15018.46,15217.25,14819.7305,166160.52,294.0079546,62.2731816,397.5195,13826.68344,14370.558719999999,14686.98105,85.3399,15225.438080000002,1241.9698,8.94260023,0.10188555199999999,661010.8669,80.35,0.22,14928.934325000006,15363.444350000007,15001.44581250001,15232.631193750005
2008-12-17,733759,15460.5195,15544.9697,15557.4502,15179.3799,218048.16,338.48118139999997,83.09823094,427.2402,13881.284169999999,14474.36451,14874.166980000002,707.2998,15201.99394,1351.6797,9.580374568,0.12617552699999998,512568.2484,78.49,0.22,14928.934325000006,15363.444350000007,15001.44581250001,15232.631193750005
2008-12-18,733760,15497.8096,15335.2998,15548.2598,15301.1602,188300.62,372.4422511,78.93676093,247.0996,13941.23493,14571.835469999998,15072.96991,-79.9306,15178.775780000002,2091.96,15.6048297,0.10657762900000001,813019.6727,79.78,0.22,14928.934325000006,15363.444350000007,15001.44581250001,15232.631193750005
2008-12-19,733761,15127.5098,15235.2197,15444.2803,15014.9805,242022.68,365.2659854,48.74061636,482.8291,14014.54879,14624.75684,15201.11191,-486.3906,15252.59982,1538.8496,11.32451307,0.005462875,771399.7476,81.1,0.22,15450.039300000006,15271.834250000005,14319.053212500008,14487.466118750008
2008-12-22,733764,14622.3896,15177.1201,15227.4297,14622.3896,141301.43,315.1864908,-0.983099057,605.0401,14056.07684,14624.53138,15158.86386,-136.0,15167.6877,1112.6093,8.235583964,-0.008867901999999999,780546.6788,81.26,0.22,15450.039300000006,15271.834250000005,14319.053212500008,14487.466118750008
2008-12-23,733765,14220.79,14472.0303,14491.75,14084.8604,149415.46,240.3221154,-92.39404136,537.5292,14082.66375,14586.079819999999,15105.62089,-826.1602,14985.8037,374.7002,2.706180629,-0.08710828300000001,693697.054,81.45,0.22,14407.829350000005,14332.204350000004,14319.053212500008,14487.466118750008
2008-12-24,733766,14184.1396,13855.8896,14300.7002,13855.8896,86549.87,176.005298,-132.2247488,444.8106,14131.4426,14547.7998,14966.260830000001,-946.0704,14730.527719999998,-860.7305,-5.721089609,-0.09156974,634774.5742,80.98,0.22,14407.829350000005,14332.204350000004,14319.053212500008,14487.466118750008
2008-12-29,733771,14328.4805,14080.8604,14332.0195,13967.6904,104662.15,135.1232445,-130.966544,364.3291,14189.622630000002,14526.91225,14837.718840000001,-799.0293,14496.6619,-424.7392,-8.232535542,-0.029129811000000002,493318.3912,81.53,0.22,14417.208125000006,14667.873050000007,14293.237062500006,14860.048656250008
2008-12-30,733772,14235.5,14476.7402,14513.4805,14189.0801,144171.56,94.13603168,-97.22218621,324.4004,14264.120330000002,14499.1587,14785.429880000002,-386.8896,14318.25994,-1342.2402,-3.542999027,-0.053927885,303480.2513,80.94,0.22,14417.208125000006,14667.873050000007,14293.237062500006,14860.048656250008
2008-12-31,733773,14387.4805,14377.5098,14527.0996,14302.1504,161219.55,73.07456831,-70.18534676,291.5996,14330.59265,14488.522680000002,14719.482909999999,166.6905,14271.278119999999,-1226.4199,-4.382746611,-0.049089173,412346.6948,81.17,0.22,14417.208125000006,14667.873050000007,14293.237062500006,14860.048656250008
2009-01-02,733775,15042.8096,14448.2197,15042.8096,14412.1201,175240.18,108.01762839999999,-0.10035822400000001,655.3291,14430.0107,14541.311909999999,14710.742869999998,822.0196,14435.68204,284.42,-0.027517869,-0.027017844,338097.7034,81.48,0.23,14417.208125000006,14667.873050000007,14293.237062500006,14860.048656250008
2009-01-05,733778,15563.3096,15349.3301,15563.3096,15128.3203,217262.06,175.6850672,99.34168489,520.5,14533.26878,14638.645030000001,14721.021880000002,1379.17,14711.51604,516.3594,2.8624824110000002,0.004208616,607174.5582,82.55,0.23,15440.660525000007,15497.590600000009,15027.26196250001,14860.048656250008
2009-01-06,733779,15509.5098,15612.4697,15651.6104,15367.9297,248447.22,222.4070359,96.57494599,283.6807,14615.578759999999,14721.584530000002,14722.1919,1325.3702,14947.7219,379.2998,0.31687356899999997,0.02463005,307098.4308,82.78,0.23,15440.660525000007,15497.590600000009,15027.26196250001,14860.048656250008
2009-01-07,733780,14987.46,15759.5303,15763.5498,14976.7402,979912.0,214.8330155,54.57293566,786.8096,14670.78647,14746.906,14708.186919999998,803.3204,15098.1139,-473.0595,-3.293043425,0.02435839,-769062.5589,82.17,0.23,15440.660525000007,15497.590600000009,15027.26196250001,14860.048656250008
2009-01-08,733781,14415.9102,14755.8096,14755.8096,14334.1504,437443.56,160.8569982,-48.33411472,653.3096,14691.08147,14715.382590000001,14687.538980000001,87.4297,15103.799840000001,-1081.8994,-4.7040101739999995,0.013535058999999999,-1159806.8,81.58,0.23,15440.660525000007,15497.590600000009,15027.26196250001,14860.048656250008
2009-01-09,733782,14377.4404,14530.8301,14673.5996,14297.4102,333249.64,113.66615159999998,-47.61313946,376.1894,14701.41226,14683.197619999999,14703.20402,141.9404,14970.726,-750.0694,-1.675165323,0.01344473,-1286889.202,82.52,0.23,14145.097425000007,14280.95485000001,13877.987550000007,13930.275150000007
2009-01-12,733785,13971.0,14312.2598,14312.2598,13895.04,411159.96,42.97532932,-93.92551826,482.4004,14723.148819999999,14615.36928,14681.89006,-416.4805,14652.26408,-651.3896,-1.756512824,-0.024948947000000003,-1470624.736,83.2,0.23,14145.097425000007,14280.95485000001,13877.987550000007,13930.275150000007
2009-01-13,733786,13668.0498,13930.2695,14118.9297,13644.54,348088.56,-37.06593291,-118.42838370000001,474.3897,14726.20226,14525.148369999999,14615.84699,-1895.2598,14283.972080000001,-552.7402,-3.6384991589999998,-0.039861627999999996,-1765047.404,84.25,0.23,14145.097425000007,14280.95485000001,13877.987550000007,13930.275150000007
2009-01-14,733787,13704.6104,13807.0303,14019.0303,13674.96,153766.88,-96.43740465,-107.1346611,350.9805,14733.695730000001,14447.0019,14562.75803,-1804.8994,14027.40216,-479.5292,-3.3807422480000002,-0.04746279900000001,-2132761.512,84.28,0.23,14145.097425000007,14280.95485000001,13877.987550000007,13930.275150000007
2009-01-15,733788,13242.96,13136.2305,13300.75,12904.0498,414620.4,-178.68132580000002,-170.63085759999998,800.5606,14710.498430000001,14332.331240000001,14448.305980000001,-1744.5,13792.812119999999,-1085.5205,-6.635436668,-0.11964849999999999,-1881593.062,84.62,0.23,13170.922600000009,13351.01000000001,12982.812500000007,13199.557375000006
2009-01-16,733789,13255.5098,13278.9697,13423.2402,13113.4502,346710.96,-240.0800682,-131.24891090000003,309.79,14641.67688,14229.77682,14269.576000000001,-1160.4004,13568.426000000001,-979.9902,-7.488377431,-0.148284642,-2175752.045,84.04,0.23,13170.922600000009,13351.01000000001,12982.812500000007,13199.557375000006
2009-01-19,733792,13339.9902,13414.0898,13519.1797,13097.5,219442.88,-278.7093637,-104.42266009999999,421.6797,14587.3219,14145.035240000001,14047.244059999999,-1037.4502,13442.224040000001,-1047.4903,-6.290680341,-0.139883183,-2259176.241,85.03,0.23,13170.922600000009,13351.01000000001,12982.812500000007,13199.557375000006
2009-01-20,733793,12959.7695,12854.4004,13160.8701,12816.25,252157.36,-336.1293021,-113.80187360000001,523.7402,14486.63072,14032.15279,13792.270030000001,-1011.2305,13300.56798,-2083.0401,-9.923287125,-0.135292471,-2013163.676,86.13,0.23,13170.922600000009,13351.01000000001,12982.812500000007,13199.557375000006
2009-01-21,733794,12583.6299,12534.5996,12762.54,12439.1299,330394.8,-407.2913382,-123.5864665,520.6396,14370.08185,13894.198230000002,13551.887019999998,-1084.4199,13076.37188,-2979.6797,-19.14554023,-0.127101256,-1794459.499,85.46,0.23,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-01-22,733795,12657.9902,12844.3701,12895.25,12657.0996,187827.86,-452.47169759999997,-96.93024129999999,311.6201,14289.29726,13776.46413,13376.09502,-1046.6202,12959.37792,-2851.5196,-18.38562041,-0.11959362400000001,-1988167.0219999999,85.56,0.23,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-01-23,733796,12578.5996,12542.0098,12734.7998,12469.8398,219815.82,-489.0461958000001,-97.42474676,264.96,14194.3607,13662.381790000001,13196.21094,-664.3604,12823.99588,-2408.8604,-16.07250595,-0.099663617,-1909105.648,85.58,0.23,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-01-29,733802,13154.4297,13560.0703,13560.0703,13109.2695,266227.0,-466.19308870000003,-28.92072026,981.4707,14118.36915,13614.0054,13114.553909999999,-88.5303,12786.88378,-1261.4805,-12.23042664,-0.037578155,-2272502.153,85.38,0.23,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-01-30,733803,13278.21,12958.0801,13390.1201,12899.5703,368933.68,-433.101279,-28.62600502,490.5498,14034.434169999999,13582.02489,13075.56993,35.25,12850.57188,-1099.2304,-11.40453419,-0.031113646000000002,-1971015.524,85.84,0.23,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-02-02,733806,12861.4902,13194.0,13239.5,12733.3496,200549.0,-435.4816255,-55.79264182,544.8604,13933.037269999999,13513.402540000001,12991.25791,-394.0196,12906.14394,-1109.5098,-10.78266983,-0.028805479,-1973211.834,85.95,0.04,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-02-03,733807,12776.8896,12991.4902,13065.9697,12729.04,156224.88,-439.13258160000004,-62.701858200000004,336.9297,13842.6288,13443.25845,12944.65087,-563.1006,12929.92382,-891.1602,-11.13237653,-0.036107265,-1980457.235,84.88,0.04,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
2009-02-04,733808,13063.8896,13029.4199,13108.7402,12975.2998,207087.1,-414.0940705,-14.36307025,331.8506,13782.68649,13407.12808,12925.48885,104.1201,13026.98182,-640.7208,-6.492809391000001,-0.020697212,-1990833.333,85.7,0.04,12956.75500000001,13094.623762500007,12751.57481250001,12869.391100000008
